ID_Individual	Sex	Mother	Father	Expr1004	Inbreeding	Cohort	Date	Calendar_year	X_Position	Y_Position	Age	Weight	Tail_Length	Body_Length
CN08-099	Female	CN07-F1	CN06-006	2007	0	2007	18/09/2008	2008	125	105	A	36	59	113
CN08-100	Male	CN08-099	CN07-093	2008	0	2008	18/09/2008	2008	125	125	J	26	47	97
CN08-101	Female	CN07-026	CN08-037	2008	0.078125	2008	19/09/2008	2008	195	85	J	30	55	100
CN08-101	Female	CN07-026	CN08-037	2008	0.078125	2008	19/06/2009	2009	195	105	A	41	64	122
CN08-101	Female	CN07-026	CN08-037	2008	0.078125	2008	14/07/2009	2009	205	95	A	38	66	116
CN08-101	Female	CN07-026	CN08-037	2008	0.078125	2008	30/07/2009	2009	205	85	A	48	65	118
CN08-101	Female	CN07-026	CN08-037	2008	0.078125	2008	25/08/2009	2009	195	95	A	49	65	116
CN08-101	Female	CN07-026	CN08-037	2008	0.078125	2008	18/09/2009	2009	205	85	A	44	61	117
CN08-102	Male	CN07-114	CN08-050	2008	0	2008	19/09/2008	2008	315	95	J	25	51	97
CN08-103	Female	CN07-043	CN07-002	2008	0	2008	19/09/2008	2008	255	45	J	25	52	99
CN08-103	Female	CN07-043	CN07-002	2008	0	2008	18/06/2009	2009	275	45	A	36	57	115
CN08-104	Male	CN08-F5	CN08-011	2008	0	2008	24/09/2008	2008	395	85	J	28	52	106
CN08-107	Female	CN08-026	CN08-M5	2008	0	2008	24/09/2008	2008	425	105	J	27	46	103
CN08-108	Male	CN08-026	CN08-013	2008	0	2008	24/09/2008	2008	435	95	J	24	47	92
CN08-109	Male	0	0	2008	0	2008	24/09/2008	2008	425	85	J	32	57	108
CN08-112	Female	CN07-125	CN08-016	2008	0	2008	24/09/2008	2008	405	135	J	18	42	88
CN08-112	Female	CN07-125	CN08-016	2008	0	2008	25/09/2008	2008	395	145	J	22	41	91
CN08-112	Female	CN07-125	CN08-016	2008	0	2008	30/06/2009	2009	385	135	A	38	60	110
CN08-112	Female	CN07-125	CN08-016	2008	0	2008	01/07/2009	2009	385	155	A	39	56	117
CN08-112	Female	CN07-125	CN08-016	2008	0	2008	15/07/2009	2009	395	105	A	44	55	117
CN08-112	Female	CN07-125	CN08-016	2008	0	2008	16/07/2009	2009	395	155	A	35	58	116
CN08-112	Female	CN07-125	CN08-016	2008	0	2008	05/08/2009	2009	405	135	A	41	53	114
CN08-112	Female	CN07-125	CN08-016	2008	0	2008	26/08/2009	2009	415	135	A	NA	NA	NA
CN08-113	Female	CN07-108	CN08-003	2008	0	2008	24/09/2008	2008	265	115	J	23	47	94
CN08-113	Female	CN07-108	CN08-003	2008	0	2008	18/06/2009	2009	275	65	A	37	57	118
CN08-113	Female	CN07-108	CN08-003	2008	0	2008	30/06/2009	2009	285	105	A	40	55	114
CN08-113	Female	CN07-108	CN08-003	2008	0	2008	01/07/2009	2009	255	135	A	36	54	114
CN08-113	Female	CN07-108	CN08-003	2008	0	2008	02/07/2009	2009	275	75	A	39	57	113
CN08-113	Female	CN07-108	CN08-003	2008	0	2008	15/07/2009	2009	285	135	A	42	55	113
CN08-113	Female	CN07-108	CN08-003	2008	0	2008	16/07/2009	2009	275	105	A	47	58	116
CN08-113	Female	CN07-108	CN08-003	2008	0	2008	29/07/2009	2009	275	65	A	39	57	115
CN08-113	Female	CN07-108	CN08-003	2008	0	2008	05/08/2009	2009	285	125	A	40	56	116
CN08-113	Female	CN07-108	CN08-003	2008	0	2008	06/08/2009	2009	265	125	A	41	53	116
CN08-113	Female	CN07-108	CN08-003	2008	0	2008	25/08/2009	2009	285	75	A	46	56	117
CN08-113	Female	CN07-108	CN08-003	2008	0	2008	26/08/2009	2009	255	125	A	40	60	116
CN08-113	Female	CN07-108	CN08-003	2008	0	2008	01/09/2009	2009	255	145	A	41	54	113
CN08-113	Female	CN07-108	CN08-003	2008	0	2008	18/09/2009	2009	255	105	A	NA	NA	NA
CN08-115	Female	CN07-036	CN07-137	2008	0	2008	25/09/2008	2008	375	205	J	11	37	78
CN08-116	Female	CN07-124	CN08-016	2008	0.125	2008	25/09/2008	2008	395	165	J	22	49	94
CN08-117	Male	CN07-125	CN08-013	2008	0	2008	25/09/2008	2008	395	155	J	17	44	87
CN08-117	Male	CN07-125	CN08-013	2008	0	2008	30/06/2009	2009	435	135	A	48	58	120
CN08-117	Male	CN07-125	CN08-013	2008	0	2008	01/07/2009	2009	385	185	A	50	55	120
CN08-117	Male	CN07-125	CN08-013	2008	0	2008	15/07/2009	2009	435	135	A	NA	NA	NA
CN08-117	Male	CN07-125	CN08-013	2008	0	2008	16/07/2009	2009	425	155	A	46	60	122
CN08-117	Male	CN07-125	CN08-013	2008	0	2008	06/08/2009	2009	385	175	A	47	59	118
CN08-117	Male	CN07-125	CN08-013	2008	0	2008	26/08/2009	2009	445	135	A	46	61	119
CN08-117	Male	CN07-125	CN08-013	2008	0	2008	01/09/2009	2009	425	175	A	44	54	113
CN08-117	Male	CN07-125	CN08-013	2008	0	2008	24/09/2009	2009	445	135	A	43	60	117
CN08-117	Male	CN07-125	CN08-013	2008	0	2008	25/09/2009	2009	375	195	A	43	61	118
CN08-117	Male	CN07-125	CN08-013	2008	0	2008	30/06/2010	2010	435	135	A	50	63	124
CN08-117	Male	CN07-125	CN08-013	2008	0	2008	01/07/2010	2010	435	145	A	49	63	123
CN08-117	Male	CN07-125	CN08-013	2008	0	2008	08/07/2010	2010	435	95	A	58	57	121
CN08-118	Male	CN07-125	CN08-016	2008	0	2008	25/09/2008	2008	405	155	J	18	44	85
CN09-001	Female	0	0	2008	0	2008	19/06/2009	2009	135	115	A	41	54	114
CN09-001	Female	0	0	2008	0	2008	30/07/2009	2009	125	125	A	42	53	115
CN09-002	Male	0	0	2008	0	2008	30/06/2009	2009	285	115	A	48	65	126
CN09-002	Male	0	0	2008	0	2008	01/07/2009	2009	265	105	A	51	64	120
CN09-002	Male	0	0	2008	0	2008	15/07/2009	2009	335	105	A	49	46	123
CN09-002	Male	0	0	2008	0	2008	16/07/2009	2009	315	145	A	47	63	123
CN09-002	Male	0	0	2008	0	2008	05/08/2009	2009	325	135	A	46	66	123
CN09-002	Male	0	0	2008	0	2008	06/08/2009	2009	265	95	A	45	66	126
CN09-002	Male	0	0	2008	0	2008	25/08/2009	2009	285	85	A	47	66	123
CN09-002	Male	0	0	2008	0	2008	26/08/2009	2009	325	125	A	45	68	122
CN09-002	Male	0	0	2008	0	2008	01/09/2009	2009	355	145	A	44	64	119
CN09-003	Female	CN08-F5	CN08-011	2008	0	2008	30/06/2009	2009	375	85	A	36	52	104
CN09-006	Male	CN08-112	CN08-013	2009	0	2009	30/06/2009	2009	405	125	J	20	46	84
CN09-006	Male	CN08-112	CN08-013	2009	0	2009	01/07/2009	2009	405	145	J	22	46	92
CN09-008	Female	CN07-036	CN07-137	2008	0	2008	01/07/2009	2009	385	175	A	40	55	111
CN09-008	Female	CN07-036	CN07-137	2008	0	2008	16/07/2009	2009	405	175	A	41	59	119
CN09-008	Female	CN07-036	CN07-137	2008	0	2008	06/08/2009	2009	405	185	A	45	54	117
CN09-008	Female	CN07-036	CN07-137	2008	0	2008	01/09/2009	2009	395	175	A	36	58	117
CN09-008	Female	CN07-036	CN07-137	2008	0	2008	25/09/2009	2009	385	175	A	38	60	118
CN09-010	Male	CN08-112	CN08-013	2009	0	2009	01/07/2009	2009	395	155	J	20	NA	88
CN09-011	Male	CN08-112	CN08-013	2009	0	2009	01/07/2009	2009	395	145	J	20	44	90
CN09-011	Male	CN08-112	CN08-013	2009	0	2009	16/07/2009	2009	395	145	J	28	53	101
CN09-012	Male	CN06-089	CN07-096	2008	0	2008	14/07/2009	2009	35	135	A	45	61	121
CN09-012	Male	CN06-089	CN07-096	2008	0	2008	30/07/2009	2009	45	135	A	44	60	121
CN09-012	Male	CN06-089	CN07-096	2008	0	2008	14/08/2009	2009	25	125	A	48	60	122
CN09-013	Female	0	0	2008	0	2008	14/07/2009	2009	65	85	A	30	48	103
CN09-013	Female	0	0	2008	0	2008	29/07/2009	2009	75	75	A	37	46	109
CN09-013	Female	0	0	2008	0	2008	30/07/2009	2009	75	95	A	38	50	113
CN09-013	Female	0	0	2008	0	2008	13/08/2009	2009	75	75	A	39	51	105
CN09-013	Female	0	0	2008	0	2008	14/08/2009	2009	65	85	A	38	51	111
CN09-013	Female	0	0	2008	0	2008	02/09/2009	2009	65	75	A	38	51	104
CN09-013	Female	0	0	2008	0	2008	17/09/2009	2009	75	95	A	40	51	109
CN09-014	Female	CN08-073	CN08-022	2009	0.125	2009	14/07/2009	2009	145	105	J	26	48	100
CN09-014	Female	CN08-073	CN08-022	2009	0.125	2009	29/07/2009	2009	165	55	J	35	50	103
CN09-014	Female	CN08-073	CN08-022	2009	0.125	2009	13/08/2009	2009	155	75	J	38	50	110
CN09-014	Female	CN08-073	CN08-022	2009	0.125	2009	17/09/2009	2009	145	85	J	37	51	108
CN09-015	Male	CN08-073	CN08-022	2009	0.125	2009	14/07/2009	2009	155	105	J	27	45	95
CN09-015	Male	CN08-073	CN08-022	2009	0.125	2009	29/07/2009	2009	145	65	J	29	48	103
CN09-015	Male	CN08-073	CN08-022	2009	0.125	2009	30/07/2009	2009	135	85	J	29	52	104
CN09-015	Male	CN08-073	CN08-022	2009	0.125	2009	13/08/2009	2009	125	45	J	32	53	105
CN09-015	Male	CN08-073	CN08-022	2009	0.125	2009	14/08/2009	2009	125	85	J	34	50	101
CN09-016	Female	CN08-077	CN08-059	2009	0	2009	14/07/2009	2009	215	95	J	21	46	89
CN09-017	Male	CN08-113	CN09-002	2009	0	2009	15/07/2009	2009	285	75	J	17	39	88
CN09-017	Male	CN08-113	CN09-002	2009	0	2009	16/07/2009	2009	275	95	J	20	44	92
CN09-018	Male	CN08-113	CN09-002	2009	0	2009	15/07/2009	2009	285	115	J	14	41	84
CN09-019	Male	CN08-053	CN08-013	2009	0	2009	15/07/2009	2009	335	125	J	NA	NA	NA
CN09-020	Male	CN07-125	CN08-013	2009	0	2009	15/07/2009	2009	375	125	J	17	41	88
CN09-020	Male	CN07-125	CN08-013	2009	0	2009	05/08/2009	2009	385	135	J	28	49	100
CN09-020	Male	CN07-125	CN08-013	2009	0	2009	26/08/2009	2009	365	115	J	31	52	110
CN09-020	Male	CN07-125	CN08-013	2009	0	2009	24/09/2009	2009	345	125	J	36	54	NA
CN09-020	Male	CN07-125	CN08-013	2009	0	2009	25/09/2009	2009	355	145	J	35	53	110
CN09-020	Male	CN07-125	CN08-013	2009	0	2009	30/06/2010	2010	345	115	A	51	NA	NA
CN09-020	Male	CN07-125	CN08-013	2009	0	2009	01/07/2010	2010	365	165	A	46	NA	120
CN09-020	Male	CN07-125	CN08-013	2009	0	2009	09/07/2010	2010	395	185	A	52	59	NA
CN09-020	Male	CN07-125	CN08-013	2009	0	2009	18/08/2010	2010	365	135	A	49	56	124
CN09-020	Male	CN07-125	CN08-013	2009	0	2009	19/08/2010	2010	365	145	A	46	NA	NA
CN09-021	Female	0	CN08-050	2008	0	2008	15/07/2009	2009	455	75	A	36	57	117
CN09-022	Male	CN08-089	CN08-058	2009	0.0078125	2009	15/07/2009	2009	445	115	J	NA	NA	NA
CN09-023	Male	CN08-089	CN08-091	2009	0	2009	15/07/2009	2009	435	115	J	NA	NA	NA
CN09-024	Female	CN07-113	CN08-078	2009	0.0625	2009	16/07/2009	2009	315	185	J	14	36	NA
CN09-025	Male	CN07-036	CN08-058	2009	0	2009	16/07/2009	2009	365	175	J	30	52	98
CN09-026	Male	CN07-036	CN08-058	2009	0	2009	16/07/2009	2009	365	195	J	15	31	82
CN09-026	Male	CN07-036	CN08-058	2009	0	2009	06/08/2009	2009	365	175	J	25	42	92
CN09-026	Male	CN07-036	CN08-058	2009	0	2009	25/08/2009	2009	305	95	J	28	53	101
CN09-026	Male	CN07-036	CN08-058	2009	0	2009	26/08/2009	2009	315	125	J	30	NA	108
CN09-026	Male	CN07-036	CN08-058	2009	0	2009	18/09/2009	2009	295	55	J	32	49	102
CN09-026	Male	CN07-036	CN08-058	2009	0	2009	30/06/2010	2010	295	75	A	50	59	121
CN09-026	Male	CN07-036	CN08-058	2009	0	2009	02/07/2010	2010	275	55	A	47	60	121
CN09-026	Male	CN07-036	CN08-058	2009	0	2009	08/07/2010	2010	295	45	A	50	62	121
CN09-026	Male	CN07-036	CN08-058	2009	0	2009	09/07/2010	2010	275	95	A	53	64	124
CN09-026	Male	CN07-036	CN08-058	2009	0	2009	10/08/2010	2010	275	55	A	49	66	122
CN09-026	Male	CN07-036	CN08-058	2009	0	2009	18/08/2010	2010	285	65	A	45	64	115
CN09-026	Male	CN07-036	CN08-058	2009	0	2009	19/08/2010	2010	275	105	A	46	64	118
CN09-027	Female	CN09-008	CN08-058	2009	0.0625	2009	16/07/2009	2009	395	185	J	15	37	87
CN09-027	Female	CN09-008	CN08-058	2009	0.0625	2009	01/09/2009	2009	395	205	J	27	50	100
CN09-027	Female	CN09-008	CN08-058	2009	0.0625	2009	25/09/2009	2009	395	185	J	29	49	106
CN09-029	Male	CN07-125	CN08-013	2009	0	2009	16/07/2009	2009	375	155	J	22	48	93
CN09-031	Female	CN08-113	CN08-050	2009	0	2009	16/07/2009	2009	265	95	J	18	38	87
CN09-032	Male	CN08-113	CN09-002	2009	0	2009	16/07/2009	2009	255	105	J	19	43	91
CN09-032	Male	CN08-113	CN09-002	2009	0	2009	29/07/2009	2009	265	75	J	21	46	96
CN09-032	Male	CN08-113	CN09-002	2009	0	2009	05/08/2009	2009	285	85	J	25	50	94
CN09-032	Male	CN08-113	CN09-002	2009	0	2009	06/08/2009	2009	265	105	J	28	47	98
CN09-032	Male	CN08-113	CN09-002	2009	0	2009	25/08/2009	2009	265	105	J	30	52	106
CN09-032	Male	CN08-113	CN09-002	2009	0	2009	18/09/2009	2009	275	95	J	32	51	112
CN09-032	Male	CN08-113	CN09-002	2009	0	2009	24/09/2009	2009	255	125	J	33	56	109
CN09-033	Female	CN09-041	CN09-M3	2009	0	2009	29/07/2009	2009	65	45	J	27	52	101
CN09-034	Male	0	0	2008	0	2008	29/07/2009	2009	105	45	A	49	57	115
CN09-034	Male	0	0	2008	0	2008	13/08/2009	2009	45	55	A	43	60	118
CN09-034	Male	0	0	2008	0	2008	02/09/2009	2009	65	65	A	44	58	118
CN09-035	Female	0	CN08-075	2009	0	2009	29/07/2009	2009	165	35	J	24	52	94
CN09-036	Male	CN06-157	CN07-084	2008	0	2008	29/07/2009	2009	215	35	A	45	61	119
CN09-037	Female	0	0	2009	0	2009	29/07/2009	2009	255	35	J	29	50	98
CN09-037	Female	0	0	2009	0	2009	13/08/2009	2009	245	45	J	32	49	108
CN09-037	Female	0	0	2009	0	2009	25/08/2009	2009	265	45	J	34	54	106
CN09-037	Female	0	0	2009	0	2009	02/09/2009	2009	245	25	J	37	51	108
CN09-037	Female	0	0	2009	0	2009	18/09/2009	2009	255	55	J	38	53	106
CN09-037	Female	0	0	2009	0	2009	02/07/2010	2010	245	45	A	43	61	118
CN09-037	Female	0	0	2009	0	2009	10/08/2010	2010	235	25	A	39	59	116
CN09-037	Female	0	0	2009	0	2009	18/08/2010	2010	285	45	A	44	61	114
CN09-038	Male	CN08-036	CN08-059	2009	0	2009	29/07/2009	2009	235	65	J	22	52	98
CN09-038	Male	CN08-036	CN08-059	2009	0	2009	13/08/2009	2009	235	45	J	28	52	98
CN09-038	Male	CN08-036	CN08-059	2009	0	2009	25/08/2009	2009	235	55	J	29	53	104
CN09-038	Male	CN08-036	CN08-059	2009	0	2009	02/09/2009	2009	235	45	J	31	53	104
CN09-039	Female	CN08-036	CN08-059	2009	0	2009	29/07/2009	2009	225	75	J	27	48	94
CN09-039	Female	CN08-036	CN08-059	2009	0	2009	18/09/2009	2009	225	65	J	33	48	106
CN09-039	Female	CN08-036	CN08-059	2009	0	2009	23/06/2010	2010	195	55	A	39	55	117
CN09-039	Female	CN08-036	CN08-059	2009	0	2009	02/07/2010	2010	205	45	A	41	57	117
CN09-039	Female	CN08-036	CN08-059	2009	0	2009	02/07/2010	2010	215	65	A	44	58	113
CN09-039	Female	CN08-036	CN08-059	2009	0	2009	10/08/2010	2010	165	65	A	45	59	117
CN09-040	Female	CN09-041	CN09-M3	2009	0	2009	29/07/2009	2009	185	65	J	27	47	95
CN09-040	Female	CN09-041	CN09-M3	2009	0	2009	13/08/2009	2009	195	65	J	30	48	103
CN09-040	Female	CN09-041	CN09-M3	2009	0	2009	02/09/2009	2009	195	65	J	33	51	106
CN09-041	Female	0	CN07-072	2008	0	2008	29/07/2009	2009	55	75	A	48	63	115
CN09-041	Female	0	CN07-072	2008	0	2008	02/09/2009	2009	35	45	A	NA	NA	NA
CN09-042	Male	CN08-073	CN07-096	2009	0.015625	2009	30/07/2009	2009	155	115	J	19	43	84
CN09-042	Male	CN08-073	CN07-096	2009	0.015625	2009	14/08/2009	2009	135	85	J	24	45	94
CN09-043	Male	CN08-077	CN08-059	2009	0	2009	30/07/2009	2009	205	95	J	28	54	100
CN09-044	Female	CN08-073	CN08-096	2009	0.04296875	2009	30/07/2009	2009	165	85	J	15	43	79
CN09-045	Male	CN08-071	CN07-093	2009	0.0625	2009	30/07/2009	2009	75	105	J	26	51	98
CN09-045	Male	CN08-071	CN07-093	2009	0.0625	2009	14/08/2009	2009	85	95	J	26	49	96
CN09-045	Male	CN08-071	CN07-093	2009	0.0625	2009	17/09/2009	2009	95	95	J	30	48	105
CN09-045	Male	CN08-071	CN07-093	2009	0.0625	2009	24/06/2010	2010	125	105	A	36	57	NA
CN09-045	Male	CN08-071	CN07-093	2009	0.0625	2009	07/07/2010	2010	135	85	A	41	61	NA
CN09-045	Male	CN08-071	CN07-093	2009	0.0625	2009	11/08/2010	2010	135	105	A	44	65	118
CN09-046	Male	CN08-005	CN07-096	2009	0	2009	30/07/2009	2009	55	105	J	26	48	99
CN09-046	Male	CN08-005	CN07-096	2009	0	2009	14/08/2009	2009	55	105	J	32	48	105
CN09-046	Male	CN08-005	CN07-096	2009	0	2009	02/09/2009	2009	45	75	J	34	50	107
CN09-046	Male	CN08-005	CN07-096	2009	0	2009	17/09/2009	2009	45	95	J	34	51	111
CN09-047	Female	CN08-053	CN08-013	2009	0	2009	05/08/2009	2009	335	105	J	26	47	95
CN09-047	Female	CN08-053	CN08-013	2009	0	2009	25/08/2009	2009	325	105	J	26	47	98
CN09-047	Female	CN08-053	CN08-013	2009	0	2009	26/08/2009	2009	345	95	J	30	NA	NA
CN09-047	Female	CN08-053	CN08-013	2009	0	2009	18/09/2009	2009	335	105	J	31	NA	NA
CN09-047	Female	CN08-053	CN08-013	2009	0	2009	24/09/2009	2009	365	105	J	32	NA	NA
CN09-048	Male	CN07-113	CN08-078	2009	0.0625	2009	05/08/2009	2009	325	125	J	26	47	92
CN09-048	Male	CN07-113	CN08-078	2009	0.0625	2009	06/08/2009	2009	325	155	J	23	44	96
CN09-050	Female	0	0	2009	0	2009	05/08/2009	2009	385	115	J	30	46	90
CN09-050	Female	0	0	2009	0	2009	26/08/2009	2009	385	95	J	28	52	104
CN09-051	Female	CN08-053	CN08-013	2009	0	2009	05/08/2009	2009	345	105	J	20	NA	NA
CN09-052	Female	CN08-089	CN08-091	2009	0	2009	05/08/2009	2009	425	105	J	23	44	91
CN09-052	Female	CN08-089	CN08-091	2009	0	2009	26/08/2009	2009	435	105	J	25	47	106
CN09-052	Female	CN08-089	CN08-091	2009	0	2009	24/09/2009	2009	425	115	J	27	46	105
CN09-052	Female	CN08-089	CN08-091	2009	0	2009	30/06/2010	2010	435	105	A	34	52	117
CN09-052	Female	CN08-089	CN08-091	2009	0	2009	08/07/2010	2010	445	115	A	40	56	117
CN09-052	Female	CN08-089	CN08-091	2009	0	2009	18/08/2010	2010	435	105	A	32	56	112
CN09-053	Male	0	0	2008	0	2008	05/08/2009	2009	425	85	A	41	57	116
CN09-053	Male	0	0	2008	0	2008	26/08/2009	2009	385	115	A	41	59	120
CN09-054	Female	CN08-093	CN08-078	2009	0.0625	2009	06/08/2009	2009	315	175	J	13	39	NA
CN09-055	Male	CN08-093	CN09-002	2009	0	2009	06/08/2009	2009	325	185	J	16	36	84
CN09-055	Male	CN08-093	CN09-002	2009	0	2009	01/09/2009	2009	325	175	J	24	NA	NA
CN09-055	Male	CN08-093	CN09-002	2009	0	2009	24/09/2009	2009	325	125	J	28	55	111
CN09-055	Male	CN08-093	CN09-002	2009	0	2009	25/09/2009	2009	325	165	J	26	54	105
CN09-056	Male	CN07-036	CN08-117	2009	0	2009	06/08/2009	2009	355	185	J	22	42	86
CN09-058	Male	CN09-008	CN08-117	2009	0.03125	2009	06/08/2009	2009	395	185	J	26	46	90
CN09-059	Female	CN07-036	CN08-058	2009	0	2009	06/08/2009	2009	395	205	J	23	46	84
CN09-059	Female	CN07-036	CN08-058	2009	0	2009	01/09/2009	2009	375	185	J	25	49	100
CN09-059	Female	CN07-036	CN08-058	2009	0	2009	25/09/2009	2009	385	185	J	28	57	97
CN09-059	Female	CN07-036	CN08-058	2009	0	2009	01/07/2010	2010	385	185	A	39	59	111
CN09-059	Female	CN07-036	CN08-058	2009	0	2009	09/07/2010	2010	375	175	A	39	62	114
CN09-060	Female	CN07-036	CN08-058	2009	0	2009	06/08/2009	2009	365	195	J	20	45	91
CN09-061	Male	CN08-064	CN08-078	2009	0.125	2009	06/08/2009	2009	425	185	J	15	35	76
CN09-061	Male	CN08-064	CN08-078	2009	0.125	2009	26/08/2009	2009	445	115	J	NA	47	94
CN09-061	Male	CN08-064	CN08-078	2009	0.125	2009	01/09/2009	2009	425	195	J	22	45	86
CN09-061	Male	CN08-064	CN08-078	2009	0.125	2009	25/09/2009	2009	425	195	J	27	49	103
CN09-061	Male	CN08-064	CN08-078	2009	0.125	2009	01/07/2010	2010	385	145	A	33	NA	NA
CN09-061	Male	CN08-064	CN08-078	2009	0.125	2009	09/07/2010	2010	355	155	A	35	57	NA
CN09-062	Male	CN09-008	CN08-117	2009	0.03125	2009	06/08/2009	2009	405	175	J	21	48	93
CN09-062	Male	CN09-008	CN08-117	2009	0.03125	2009	25/08/2009	2009	295	95	J	28	51	99
CN09-062	Male	CN09-008	CN08-117	2009	0.03125	2009	18/09/2009	2009	235	65	J	30	53	103
CN09-062	Male	CN09-008	CN08-117	2009	0.03125	2009	23/06/2010	2010	235	65	A	41	61	115
CN09-062	Male	CN09-008	CN08-117	2009	0.03125	2009	24/06/2010	2010	225	85	A	45	63	114
CN09-062	Male	CN09-008	CN08-117	2009	0.03125	2009	02/07/2010	2010	215	75	A	43	62	118
CN09-062	Male	CN09-008	CN08-117	2009	0.03125	2009	07/07/2010	2010	205	85	A	46	64	115
CN09-062	Male	CN09-008	CN08-117	2009	0.03125	2009	10/08/2010	2010	245	55	A	44	65	119
CN09-062	Male	CN09-008	CN08-117	2009	0.03125	2009	11/08/2010	2010	205	95	A	45	62	119
CN09-063	Female	CN08-112	CN08-013	2009	0	2009	06/08/2009	2009	405	145	J	26	47	97
CN09-063	Female	CN08-112	CN08-013	2009	0	2009	26/08/2009	2009	395	105	J	30	49	105
CN09-063	Female	CN08-112	CN08-013	2009	0	2009	01/09/2009	2009	405	145	J	28	50	101
CN09-063	Female	CN08-112	CN08-013	2009	0	2009	24/09/2009	2009	365	135	J	31	53	110
CN09-064	Female	CN08-112	CN08-013	2009	0	2009	06/08/2009	2009	395	145	J	28	47	104
CN09-064	Female	CN08-112	CN08-013	2009	0	2009	26/08/2009	2009	385	135	J	33	53	110
CN09-064	Female	CN08-112	CN08-013	2009	0	2009	01/09/2009	2009	385	145	J	31	47	109
CN09-064	Female	CN08-112	CN08-013	2009	0	2009	24/09/2009	2009	375	125	J	36	48	111
CN09-064	Female	CN08-112	CN08-013	2009	0	2009	25/09/2009	2009	365	155	J	34	53	112
CN09-064	Female	CN08-112	CN08-013	2009	0	2009	30/06/2010	2010	365	135	A	54	62	117
CN09-064	Female	CN08-112	CN08-013	2009	0	2009	08/07/2010	2010	405	135	A	42	55	118
CN09-064	Female	CN08-112	CN08-013	2009	0	2009	09/07/2010	2010	395	145	A	47	59	118
CN09-064	Female	CN08-112	CN08-013	2009	0	2009	18/08/2010	2010	375	125	A	48	58	118
CN09-064	Female	CN08-112	CN08-013	2009	0	2009	19/08/2010	2010	365	155	A	NA	56	114
CN09-065	Male	CN07-125	CN09-002	2009	0	2009	06/08/2009	2009	365	155	J	14	35	NA
CN09-066	Female	CN07-125	CN08-078	2009	0	2009	06/08/2009	2009	375	165	J	13	37	NA
CN09-067	Female	CN07-125	CN09-002	2009	0	2009	06/08/2009	2009	385	165	J	13	37	NA
CN09-068	Female	CN07-113	CN08-078	2009	0.0625	2009	06/08/2009	2009	325	165	J	23	45	85
CN09-068	Female	CN07-113	CN08-078	2009	0.0625	2009	24/09/2009	2009	295	135	J	29	51	103
CN09-068	Female	CN07-113	CN08-078	2009	0.0625	2009	25/09/2009	2009	305	145	J	25	51	103
CN09-068	Female	CN07-113	CN08-078	2009	0.0625	2009	30/06/2010	2010	315	135	A	37	56	116
CN09-068	Female	CN07-113	CN08-078	2009	0.0625	2009	01/07/2010	2010	315	145	A	35	58	114
CN09-068	Female	CN07-113	CN08-078	2009	0.0625	2009	08/07/2010	2010	315	105	A	43	56	114
CN09-068	Female	CN07-113	CN08-078	2009	0.0625	2009	09/07/2010	2010	305	155	A	40	55	114
CN09-068	Female	CN07-113	CN08-078	2009	0.0625	2009	18/08/2010	2010	315	125	A	35	57	113
CN09-068	Female	CN07-113	CN08-078	2009	0.0625	2009	19/08/2010	2010	315	145	A	39	56	111
CN09-069	Male	CN08-077	CN08-050	2009	0	2009	25/08/2009	2009	225	105	J	11	34	NA
CN09-070	Male	CN08-101	CN08-059	2009	0	2009	25/08/2009	2009	195	85	J	28	44	93
CN09-070	Male	CN08-101	CN08-059	2009	0	2009	02/09/2009	2009	215	75	J	29	50	100
CN09-070	Male	CN08-101	CN08-059	2009	0	2009	18/09/2009	2009	195	85	J	29	51	100
CN09-071	Female	CN08-101	CN08-059	2009	0	2009	25/08/2009	2009	205	85	J	26	44	94
CN09-071	Female	CN08-101	CN08-059	2009	0	2009	24/06/2010	2010	205	115	A	42	59	116
CN09-071	Female	CN08-101	CN08-059	2009	0	2009	07/07/2010	2010	205	115	A	39	58	116
CN09-071	Female	CN08-101	CN08-059	2009	0	2009	11/08/2010	2010	215	105	A	39	60	114
CN09-072	Male	CN08-036	CN08-050	2009	0	2009	25/08/2009	2009	225	85	J	30	49	99
CN09-073	Female	CN08-036	CN08-050	2009	0	2009	25/08/2009	2009	225	55	J	27	44	100
CN09-073	Female	CN08-036	CN08-050	2009	0	2009	18/09/2009	2009	235	75	J	31	50	103
CN09-073	Female	CN08-036	CN08-050	2009	0	2009	02/07/2010	2010	225	55	A	45	58	121
CN09-074	Female	CN08-036	CN08-050	2009	0	2009	25/08/2009	2009	245	65	J	28	44	95
CN09-075	Female	CN08-113	CN08-022	2009	0	2009	25/08/2009	2009	275	85	J	23	43	96
CN09-075	Female	CN08-113	CN08-022	2009	0	2009	26/08/2009	2009	255	135	J	22	42	97
CN09-075	Female	CN08-113	CN08-022	2009	0	2009	18/09/2009	2009	275	85	J	30	46	105
CN09-075	Female	CN08-113	CN08-022	2009	0	2009	24/09/2009	2009	265	115	J	32	50	109
CN09-075	Female	CN08-113	CN08-022	2009	0	2009	25/09/2009	2009	265	145	J	30	49	109
CN09-075	Female	CN08-113	CN08-022	2009	0	2009	23/06/2010	2010	265	75	A	32	54	118
CN09-075	Female	CN08-113	CN08-022	2009	0	2009	30/06/2010	2010	285	115	A	39	54	121
CN09-075	Female	CN08-113	CN08-022	2009	0	2009	01/07/2010	2010	275	115	A	40	55	117
